Filename,Time (seconds),Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12
mhwgo.mp3,135.79029,1.0000,0.1009,0.0341,0.0688,0.8853,0.1411,0.2067,0.2576,0.1847,0.0135,0.1047,0.1611
mhwgo.mp3,135.97605,1.0000,0.0029,0.1959,0.0289,0.5748,0.0352,0.1444,0.3665,0.0770,0.0000,0.0562,0.1407
mhwgo.mp3,136.16181,0.8042,0.2188,0.0940,0.0357,1.0000,0.4270,0.0345,0.2338,0.3152,0.3509,0.1891,0.1782
mhwgo.mp3,136.34757,0.8462,0.1686,0.0156,0.0761,1.0000,0.1673,0.2044,0.1628,0.2450,0.2783,0.2008,0.2009
mhwgo.mp3,136.53333,1.0000,0.0237,0.1518,0.0791,0.6315,0.0094,0.2353,0.1584,0.0847,0.1465,0.0639,0.1524
mhwgo.mp3,136.71909,1.0000,0.2922,0.2767,0.1110,0.1887,0.4364,0.1951,0.8000,0.1184,0.1511,0.0875,0.5807
mhwgo.mp3,136.90485,1.0000,0.0302,0.0380,0.0732,0.1896,0.2184,0.0513,0.9129,0.0798,0.1075,0.0557,0.3517
mhwgo.mp3,137.09061,0.0849,0.0000,0.9341,0.0808,0.2561,0.0856,0.0876,1.0000,0.0751,0.0025,0.0977,0.4192
mhwgo.mp3,137.27637,0.1195,0.0072,1.0000,0.1918,0.2836,0.0998,0.1460,0.7863,0.0558,0.0295,0.2152,0.3195
mhwgo.mp3,137.46213,0.0378,0.0389,1.0000,0.1363,0.0903,0.0005,0.2292,0.9085,0.0000,0.0980,0.2334,0.2545
mhwgo.mp3,137.64789,0.0078,0.0232,1.0000,0.0934,0.0330,0.3290,0.1051,0.7140,0.1185,0.0486,0.2677,0.1600
mhwgo.mp3,137.83365,0.0064,0.0000,1.0000,0.1977,0.2992,0.0069,0.1892,0.3062,0.0770,0.0396,0.1628,0.2462
mhwgo.mp3,138.01941,0.0285,0.1398,1.0000,0.0833,0.2620,0.2182,0.5728,0.1478,0.2176,0.3849,0.2507,0.2436
mhwgo.mp3,138.20517,0.0139,0.2031,1.0000,0.0609,0.2027,0.3420,0.7329,0.0580,0.1665,0.3968,0.3985,0.1343
mhwgo.mp3,138.39093,0.0000,0.0246,1.0000,0.3000,0.1844,0.0806,0.2128,0.1401,0.0203,0.2485,0.2031,0.1888
mhwgo.mp3,138.57669,0.0308,0.1006,0.9390,0.1715,0.2916,0.0681,0.3903,0.1213,0.0000,1.0000,0.3635,0.0565
mhwgo.mp3,138.76245,0.0414,0.0394,0.6603,0.0819,0.3085,0.0186,0.2518,0.0804,0.0405,1.0000,0.1870,0.0204
mhwgo.mp3,138.94821,0.0116,0.0500,0.7397,0.1103,0.2899,0.1087,0.0506,0.0671,0.0024,1.0000,0.1204,0.1491
mhwgo.mp3,139.13397,0.0226,0.0614,0.9595,0.1386,0.3626,0.1072,0.2361,1.0000,0.1160,0.4880,0.3022,0.2472
mhwgo.mp3,139.31973,0.0110,0.0976,0.4876,0.0770,0.1700,0.0939,0.1277,1.0000,0.0865,0.0547,0.1183,0.1507
mhwgo.mp3,139.50549,0.0191,0.0000,0.8653,0.1405,0.0168,0.1739,0.1434,1.0000,0.0193,0.0364,0.1132,0.2117
mhwgo.mp3,139.69125,0.0436,0.0061,1.0000,0.2156,0.0787,0.1717,0.1395,0.9652,0.1208,0.0000,0.2272,0.2031
mhwgo.mp3,139.87701,0.0322,0.0005,1.0000,0.1433,0.0000,0.0927,0.2258,0.8666,0.0204,0.1295,0.1720,0.2209
mhwgo.mp3,140.06277,0.0232,0.0268,1.0000,0.0728,0.0620,0.1801,0.2259,0.8934,0.1151,0.0271,0.1761,0.3392
mhwgo.mp3,140.24853,0.0300,0.0164,1.0000,0.2221,0.2427,0.0143,0.2993,0.7688,0.0495,0.0598,0.2009,0.3944
mhwgo.mp3,140.43429,0.0321,0.0362,1.0000,0.1960,0.0035,0.0628,0.3324,0.6288,0.0568,0.1402,0.1084,0.3241
mhwgo.mp3,140.62005,0.0089,0.0563,1.0000,0.0421,0.0258,0.2991,0.1857,0.5801,0.0676,0.0742,0.1907,0.1934
mhwgo.mp3,140.80580,0.0004,0.0044,1.0000,0.2302,0.2703,0.0183,0.1598,0.3472,0.0827,0.0705,0.1296,0.2086
mhwgo.mp3,140.99156,0.0632,0.0178,1.0000,0.2771,0.0569,0.0272,0.3177,0.5578,0.1422,0.1414,0.2878,0.1364
mhwgo.mp3,141.17732,0.0533,0.0000,1.0000,0.1622,0.1610,0.0117,0.3561,0.8751,0.0748,0.1682,0.2714,0.1793
mhwgo.mp3,141.36308,0.0040,0.0019,1.0000,0.2658,0.2217,0.0165,0.2245,0.3105,0.0440,0.0937,0.1338,0.1917
mhwgo.mp3,141.54884,0.0101,0.1446,1.0000,0.2520,0.3572,0.2021,0.4681,0.4329,0.1050,0.8919,0.1894,0.2532
mhwgo.mp3,141.73460,0.0364,0.0569,0.5802,0.1030,0.2882,0.0422,0.5830,0.0764,0.0648,1.0000,0.0640,0.1482
mhwgo.mp3,141.92036,0.0275,0.1007,0.7773,0.1327,0.2763,0.0907,0.1980,0.0492,0.0067,1.0000,0.1619,0.0932
mhwgo.mp3,142.10612,0.0297,0.0261,1.0000,0.1754,0.2792,0.0105,0.2226,0.5282,0.0388,0.8529,0.1633,0.1947
mhwgo.mp3,142.29188,0.0248,0.0598,1.0000,0.2211,0.0561,0.0628,0.3333,0.7816,0.0337,0.3369,0.2116,0.2306
mhwgo.mp3,142.47764,0.0811,0.0075,1.0000,0.1553,0.1620,0.1106,0.1934,0.4451,0.0182,0.2163,0.1921,0.1464
mhwgo.mp3,142.66340,0.0332,0.0020,1.0000,0.2708,0.2689,0.0293,0.2484,0.3635,0.0458,0.1998,0.1440,0.2144
mhwgo.mp3,142.84916,0.0188,0.0330,1.0000,0.1527,0.0571,0.0415,0.3141,0.6246,0.0123,0.1977,0.1389,0.2027
mhwgo.mp3,143.03492,0.0324,0.0604,1.0000,0.0389,0.0000,0.3367,0.1655,0.5238,0.1215,0.1307,0.1554,0.1470
mhwgo.mp3,143.22068,0.0000,0.0222,1.0000,0.2393,0.2563,0.0107,0.1802,0.2980,0.0659,0.0700,0.1499,0.2419
mhwgo.mp3,143.40644,0.0137,0.0269,1.0000,0.1669,0.0824,0.0093,0.2901,0.6106,0.0473,0.1610,0.2549,0.2199
mhwgo.mp3,143.59220,0.0457,0.0298,0.8690,0.1086,0.1976,0.0482,0.2100,1.0000,0.1253,0.1631,0.1290,0.2872
mhwgo.mp3,143.77796,0.0390,0.1006,0.5598,0.1419,0.1052,0.0878,0.4174,1.0000,0.0021,0.1910,0.1932,0.1646
mhwgo.mp3,143.96372,1.0000,0.0084,0.7489,0.4926,0.0126,0.3161,0.2042,0.5489,0.0370,0.1741,0.1845,0.1439
mhwgo.mp3,144.14948,1.0000,0.0084,0.6910,0.2902,0.3478,0.0682,0.1888,0.3305,0.0300,0.1828,0.1236,0.2277
mhwgo.mp3,144.33524,1.0000,0.0310,0.6130,0.2367,0.2177,0.0493,0.1301,0.8093,0.0263,0.0870,0.0891,0.1420
mhwgo.mp3,144.52100,0.9802,0.1755,0.0616,0.2201,0.2290,0.0290,0.0759,1.0000,0.0000,0.0098,0.1702,0.1446
mhwgo.mp3,144.70676,1.0000,0.1087,0.2546,0.0971,0.0921,0.1810,0.0000,0.8480,0.0958,0.0000,0.0279,0.1798
mhwgo.mp3,144.89252,0.6704,0.0609,0.2063,0.1953,0.1607,0.1232,0.0359,1.0000,0.0502,0.1043,0.0632,0.1945
mhwgo.mp3,145.07828,0.8062,0.0239,0.1462,0.0579,0.2092,0.1107,0.0094,1.0000,0.0715,0.0624,0.0396,0.2478
mhwgo.mp3,145.26404,0.9956,0.0174,0.1989,0.1420,0.0748,0.0144,0.1777,1.0000,0.0100,0.0239,0.0601,0.2490
mhwgo.mp3,145.44980,0.9195,0.0000,0.4030,0.0505,0.0409,0.3554,0.0877,1.0000,0.1266,0.0541,0.0217,0.3254
mhwgo.mp3,145.63556,0.8238,0.0000,0.1250,0.0336,0.1611,0.1512,0.0060,1.0000,0.0694,0.0972,0.0024,0.1862
mhwgo.mp3,145.82132,1.0000,0.0340,0.0588,0.1941,0.1535,0.0632,0.0441,0.9442,0.0196,0.0753,0.1374,0.1086
mhwgo.mp3,146.00707,1.0000,0.0667,0.1371,0.1550,0.0959,0.0945,0.0842,0.6282,0.0164,0.1443,0.0697,0.0578
mhwgo.mp3,146.19283,1.0000,0.0873,0.0744,0.1190,0.1470,0.0974,0.1195,0.8869,0.0567,0.0538,0.1171,0.1771
mhwgo.mp3,146.37859,1.0000,0.0197,0.1174,0.1359,0.0284,0.0200,0.1323,0.7512,0.0287,0.0017,0.0256,0.2184
mhwgo.mp3,146.56435,1.0000,0.0241,0.1747,0.0084,0.1001,0.0720,0.1267,0.6411,0.0980,0.0028,0.0177,0.1442
mhwgo.mp3,146.75011,0.5069,0.0138,1.0000,0.1190,0.3179,0.0928,0.0722,0.4947,0.0961,0.0135,0.1624,0.3759
mhwgo.mp3,146.93587,0.7055,0.2445,0.7115,0.4080,1.0000,0.0121,0.2264,0.5113,0.1472,0.1317,0.2471,0.3081
mhwgo.mp3,147.12163,0.0720,0.1664,0.4196,0.0891,1.0000,0.0500,0.2606,0.0878,0.1656,0.0922,0.0811,0.2928
mhwgo.mp3,147.30739,0.2006,0.1690,0.0180,0.2707,1.0000,0.1376,0.3240,0.2404,0.3407,0.1530,0.0949,0.1998
mhwgo.mp3,147.49315,0.6629,0.2970,0.0848,0.6311,0.2679,0.2042,0.3256,1.0000,0.0545,0.1936,0.2436,0.0935
mhwgo.mp3,147.67891,1.0000,0.2632,0.2592,0.3000,0.6943,0.0463,0.1774,0.9310,0.0436,0.0600,0.4403,0.0916
mhwgo.mp3,147.86467,0.6928,0.1033,1.0000,0.2652,0.7267,0.0570,0.2856,0.5229,0.1729,0.2038,0.2580,0.2949
mhwgo.mp3,148.05043,0.2295,0.1769,1.0000,0.0775,0.6310,0.4744,0.1342,0.3117,0.1820,0.2377,0.1232,0.4881
mhwgo.mp3,148.23619,0.1308,0.0355,0.0533,0.0669,1.0000,0.0098,0.0394,0.0904,0.0680,0.0369,0.0668,0.1245
mhwgo.mp3,148.42195,0.0320,0.0377,0.0430,0.2432,1.0000,0.5495,0.0959,0.3532,0.1053,0.0322,0.0574,0.2597
mhwgo.mp3,148.60771,0.0382,0.0916,0.0486,0.2342,0.0550,0.0858,1.0000,0.0270,0.0808,0.0812,0.0096,0.1556
mhwgo.mp3,148.79347,0.0743,0.0000,0.1933,0.0644,0.0322,0.0113,0.0864,1.0000,0.0080,0.0000,0.0213,0.0506
mhwgo.mp3,148.97923,0.0797,0.0093,0.1729,0.0187,0.0380,0.0118,0.0596,1.0000,0.0103,0.0059,0.0079,0.0486
mhwgo.mp3,149.16499,0.0322,0.0474,0.9403,0.0131,0.0669,0.0455,0.2049,1.0000,0.0050,0.1079,0.0386,0.0736
mhwgo.mp3,149.35075,0.0408,0.0426,0.8566,0.0444,0.0683,0.0000,0.0241,1.0000,0.0361,0.0281,0.0660,0.0439
mhwgo.mp3,149.53651,0.0115,0.0001,0.6312,0.0589,0.0112,0.0354,0.0085,1.0000,0.0000,0.0044,0.0582,0.0866
mhwgo.mp3,149.72227,0.0138,0.0000,0.4684,0.0960,0.0899,0.0068,0.0895,1.0000,0.0126,0.0005,0.0573,0.1697
mhwgo.mp3,149.90803,0.0523,0.0000,0.5335,0.1427,0.0882,0.0074,0.1384,1.0000,0.0187,0.0183,0.0251,0.2090
mhwgo.mp3,150.09379,0.0018,0.0673,0.6052,0.1651,0.0110,0.0028,0.3449,1.0000,0.0000,0.0125,0.0952,0.1993
mhwgo.mp3,150.27955,0.1286,0.0000,0.9570,0.0724,0.0902,0.1406,0.0627,1.0000,0.0422,0.0558,0.1920,0.1094
mhwgo.mp3,150.46531,0.1004,0.0154,1.0000,0.2046,0.1078,0.0736,0.0729,0.5808,0.0879,0.0665,0.1486,0.0743
mhwgo.mp3,150.65107,0.0561,0.0996,1.0000,0.1091,0.2025,0.0772,0.1125,0.9795,0.0888,0.1753,0.0571,0.2100
mhwgo.mp3,150.83683,0.0258,0.1261,0.7990,0.0295,0.1270,0.2087,0.0312,1.0000,0.1077,0.1250,0.1040,0.1185
mhwgo.mp3,151.02259,0.1216,0.0000,1.0000,0.1627,0.1627,0.0940,0.0510,0.7474,0.0325,0.1612,0.0238,0.1244
mhwgo.mp3,151.20834,0.0404,0.0323,0.5413,0.1929,0.0223,0.0856,0.6056,0.0574,0.0356,1.0000,0.0806,0.1878
mhwgo.mp3,151.39410,0.0229,0.2637,0.4119,0.0213,0.1323,0.1857,0.6218,0.0251,0.0907,1.0000,0.0926,0.1514
mhwgo.mp3,151.57986,0.0092,0.0878,0.5103,0.1495,0.1723,0.0078,0.5016,0.0126,0.0223,1.0000,0.0580,0.0822
mhwgo.mp3,151.76562,0.0731,0.0832,1.0000,0.1263,0.2253,0.1312,0.5216,0.8689,0.0588,0.6497,0.2141,0.2182
mhwgo.mp3,151.95138,0.0045,0.1022,0.6224,0.0923,0.1215,0.0843,0.0901,1.0000,0.0688,0.2124,0.0962,0.1186
mhwgo.mp3,152.13714,0.0659,0.0205,0.9308,0.1590,0.1168,0.0931,0.0856,1.0000,0.0000,0.2543,0.0550,0.1727
mhwgo.mp3,152.32290,0.1124,0.0143,1.0000,0.1918,0.1548,0.0000,0.1281,0.8106,0.0181,0.2005,0.0425,0.1461
mhwgo.mp3,152.50866,0.0869,0.0374,0.8616,0.1311,0.1852,0.0869,0.0730,1.0000,0.0011,0.2256,0.0384,0.1677
mhwgo.mp3,152.69442,0.0575,0.0020,1.0000,0.1006,0.2419,0.0552,0.1261,0.9839,0.1303,0.0529,0.0558,0.2758
mhwgo.mp3,152.88018,0.0324,0.0000,1.0000,0.1987,0.1414,0.0231,0.1204,0.5614,0.0494,0.1457,0.0411,0.1977
mhwgo.mp3,153.06594,0.0366,0.1055,0.9092,0.1457,0.1043,0.1167,0.1358,1.0000,0.0793,0.1664,0.0567,0.1453
mhwgo.mp3,153.25170,0.0669,0.0844,0.7396,0.0145,0.2027,0.1623,0.0392,1.0000,0.0258,0.1745,0.0620,0.1225
mhwgo.mp3,153.43746,0.0652,0.0184,1.0000,0.1668,0.1215,0.0689,0.0463,0.6980,0.0217,0.1531,0.0198,0.1625
mhwgo.mp3,153.62322,0.0788,0.0000,0.6266,0.1657,0.1446,0.0000,0.4542,1.0000,0.0452,0.0000,0.0481,0.2583
mhwgo.mp3,153.80898,0.2964,0.0248,0.3482,0.1701,0.0461,0.0116,0.5740,1.0000,0.0265,0.0106,0.0714,0.2228
mhwgo.mp3,153.99474,0.7942,0.0206,0.2008,0.1909,0.0338,0.0668,0.6183,1.0000,0.0058,0.0458,0.1070,0.1682
mhwgo.mp3,154.18050,0.9643,0.0523,0.2915,0.1693,0.7591,0.0430,0.6912,1.0000,0.0067,0.0632,0.3166,0.1626
mhwgo.mp3,154.36626,0.6109,0.0380,0.1682,0.2256,0.6900,0.1562,0.2502,1.0000,0.0000,0.0676,0.2406,0.0890
mhwgo.mp3,154.55202,1.0000,0.0103,0.1441,0.1585,0.5726,0.1796,0.1482,0.9575,0.0000,0.0998,0.0716,0.1780
mhwgo.mp3,154.73778,1.0000,0.0110,0.0857,0.2126,0.7537,0.0268,0.2543,0.5006,0.0370,0.1042,0.0995,0.0446
mhwgo.mp3,154.92354,0.7707,0.0000,0.1180,0.1566,1.0000,0.2114,0.1109,0.1917,0.1252,0.0503,0.0739,0.1561
mhwgo.mp3,155.10930,1.0000,0.0078,0.0444,0.1487,0.8747,0.1640,0.0298,0.1187,0.0785,0.1001,0.0296,0.0766
mhwgo.mp3,155.29506,1.0000,0.0529,0.1331,0.1666,0.5669,0.0736,0.1395,0.1871,0.2408,0.2462,0.0888,0.0103
mhwgo.mp3,155.48082,0.6634,0.0795,0.1616,0.0256,1.0000,0.1666,0.1613,0.0885,0.0988,0.8218,0.2003,0.0242
mhwgo.mp3,155.66658,0.7906,0.0978,0.0977,0.0268,1.0000,0.1456,0.0872,0.1005,0.0022,0.9018,0.0425,0.0225
mhwgo.mp3,155.85234,0.9414,0.0830,0.1055,0.0088,0.7907,0.1324,0.0035,0.1135,0.0449,1.0000,0.0027,0.0084
mhwgo.mp3,156.03810,0.6600,0.0000,0.0085,0.2432,0.2327,0.0123,0.1463,1.0000,0.1781,0.0092,0.0276,0.9645
mhwgo.mp3,156.22385,0.3599,0.0291,0.2100,0.1817,0.0407,0.0991,0.1275,1.0000,0.0305,0.0347,0.0060,0.7105
mhwgo.mp3,156.40961,0.0966,0.0000,0.6057,0.2572,0.1403,0.0217,0.1234,0.9686,0.0061,0.0130,0.0506,1.0000
mhwgo.mp3,156.59537,0.1185,0.0197,0.8065,0.1581,0.3082,0.0052,0.0919,1.0000,0.0000,0.1395,0.0140,0.8438
mhwgo.mp3,156.78113,0.1290,0.0000,0.6151,0.2021,0.2398,0.0331,0.0822,1.0000,0.0288,0.1400,0.0417,0.7517
mhwgo.mp3,156.96689,0.0569,0.0107,1.0000,0.2487,0.1622,0.0000,0.1607,0.6827,0.0082,0.1033,0.0838,0.5710
mhwgo.mp3,157.15265,0.0161,0.0412,1.0000,0.0555,0.1478,0.0189,0.1415,0.0691,0.0000,0.5432,0.1303,0.0279
mhwgo.mp3,157.33841,0.0254,0.0310,1.0000,0.0679,0.1035,0.0263,0.0666,0.0399,0.0296,0.5852,0.0441,0.0134
mhwgo.mp3,157.52417,0.0057,0.0709,0.8157,0.0052,0.1463,0.0250,0.0622,0.0192,0.0099,1.0000,0.0228,0.0076
mhwgo.mp3,157.70993,0.0206,0.0629,0.5808,0.0939,0.0610,0.1509,0.0567,0.0105,0.0522,1.0000,0.0649,0.0224
mhwgo.mp3,157.89569,0.0305,0.0412,0.5429,0.1522,0.1197,0.0472,0.0321,0.0176,0.0078,1.0000,0.0319,0.0560
mhwgo.mp3,158.08145,0.0225,0.0498,0.5453,0.0654,0.2339,0.0541,0.0566,0.0390,0.0037,1.0000,0.0918,0.0480
mhwgo.mp3,158.26721,0.0212,0.0808,0.2974,0.1072,0.1753,0.0247,0.0361,0.0345,0.0223,1.0000,0.0141,0.0899
mhwgo.mp3,158.45297,0.1221,0.1232,0.0760,0.1044,0.9911,0.1098,0.1038,0.3218,0.1165,1.0000,0.0279,0.0737
mhwgo.mp3,158.63873,0.1383,0.0055,0.1047,0.1367,1.0000,0.3693,0.0135,0.4615,0.4711,0.1672,0.1155,0.7761
mhwgo.mp3,158.82449,0.0310,0.0686,0.0601,0.0194,0.4702,0.0776,0.0173,0.4566,0.0654,0.0119,0.0112,1.0000
mhwgo.mp3,159.01025,0.0233,0.0506,0.0372,0.0295,0.5681,0.1260,0.0303,0.1678,0.1200,0.0000,0.0161,1.0000
mhwgo.mp3,159.19601,0.0520,0.0606,0.0367,0.1113,0.8112,0.1367,0.1334,0.1490,0.1939,0.0093,0.1213,1.0000
mhwgo.mp3,159.38177,0.0526,0.0332,0.1618,0.0560,0.5050,0.1039,0.0923,0.7189,0.0249,0.0163,0.0717,1.0000
mhwgo.mp3,159.56753,0.0766,0.0464,0.1349,0.0612,0.2460,0.0225,0.1260,0.6910,0.0760,0.0147,0.0269,1.0000
mhwgo.mp3,159.75329,0.0458,0.1284,0.0708,0.0640,0.1544,0.1063,0.0968,0.8317,0.0119,0.0203,0.0708,1.0000
mhwgo.mp3,159.93905,0.1496,0.0000,0.1371,0.0990,0.0380,0.1109,0.1124,0.6551,0.0542,0.0674,0.0000,1.0000
mhwgo.mp3,160.12481,0.0447,0.0031,0.2272,0.1035,0.3503,0.0597,0.2576,0.4396,0.0547,0.0979,0.0517,1.0000
mhwgo.mp3,160.31057,0.0841,0.0815,0.1220,0.1227,0.5192,0.2026,0.1279,0.6319,0.0393,0.0000,0.1453,1.0000
mhwgo.mp3,160.49633,0.0688,0.0093,0.1456,0.1572,0.6293,0.0000,0.1772,0.7687,0.0277,0.0303,0.0291,1.0000
mhwgo.mp3,160.68209,0.0559,0.0695,0.1198,0.0575,0.2936,0.1014,0.1272,0.3871,0.0756,0.0409,0.0678,1.0000
mhwgo.mp3,160.86785,0.0429,0.0862,0.9629,0.2374,0.1747,0.0114,0.7946,0.1621,0.0701,0.0300,0.2860,1.0000
mhwgo.mp3,161.05361,0.0790,0.0445,1.0000,0.2071,0.0477,0.0363,0.6239,0.0906,0.0357,0.4819,0.3275,0.1890
mhwgo.mp3,161.23937,0.0123,0.0616,0.8032,0.0352,0.1910,0.0370,0.4144,0.0432,0.0198,1.0000,0.0784,0.0207
mhwgo.mp3,161.42512,0.0063,0.0592,0.6648,0.0582,0.2092,0.0764,0.2229,0.3858,0.0546,1.0000,0.0779,0.1393
mhwgo.mp3,161.61088,0.0313,0.0230,0.8357,0.1855,0.1732,0.0686,0.1055,1.0000,0.0000,0.8791,0.2378,0.1778
mhwgo.mp3,161.79664,0.0609,0.0535,0.4119,0.2244,0.0511,0.0867,0.0519,0.4607,0.0437,1.0000,0.0077,0.1505
mhwgo.mp3,161.98240,0.0211,0.0955,0.1901,0.0581,0.2401,0.0115,0.3404,0.2150,0.0150,1.0000,0.2045,0.0396
mhwgo.mp3,162.16816,0.0073,0.1143,0.1681,0.1242,0.1671,0.0617,0.6825,0.0069,0.0499,1.0000,0.1140,0.1260
mhwgo.mp3,162.35392,0.0366,0.0739,0.1204,0.0995,0.1975,0.1058,0.2621,0.1164,0.0226,1.0000,0.0593,0.0849
mhwgo.mp3,162.53968,0.1003,0.0411,0.5116,0.0205,0.1011,0.1306,0.1410,0.0705,0.0023,1.0000,0.0158,0.0477
mhwgo.mp3,162.72544,0.0596,0.0431,0.6632,0.1288,0.1780,0.0041,0.1209,0.0169,0.0220,1.0000,0.0079,0.0738
mhwgo.mp3,162.91120,0.0384,0.0211,0.3706,0.0508,0.2090,0.0281,0.0818,0.0094,0.0072,1.0000,0.0676,0.0178
mhwgo.mp3,163.09696,0.1445,0.0730,0.4483,0.1233,0.1756,0.0780,0.1763,0.0066,0.0014,1.0000,0.1081,0.0000
mhwgo.mp3,163.28272,0.7213,0.1235,0.7230,0.1322,0.1188,0.0949,0.1101,0.0123,0.0723,1.0000,0.0220,0.0381
mhwgo.mp3,163.46848,0.8278,0.0000,1.0000,0.0952,0.1612,0.0532,0.0402,0.7487,0.1569,0.1720,0.1499,0.2691
mhwgo.mp3,163.65424,0.3293,0.0000,0.6842,0.1217,0.0889,0.0581,0.0296,1.0000,0.0186,0.0000,0.1263,0.3570
mhwgo.mp3,163.84000,0.9058,0.0000,0.4846,0.1085,0.0434,0.0302,0.0387,1.0000,0.0185,0.0003,0.0079,0.1580
mhwgo.mp3,164.02576,0.8467,0.1789,0.1995,0.1352,0.1009,0.0000,0.0637,1.0000,0.0366,0.0158,0.0444,0.0849
mhwgo.mp3,164.21152,0.4163,0.0745,0.2811,0.1773,0.0232,0.0402,0.0152,1.0000,0.0134,0.0300,0.0250,0.0917
mhwgo.mp3,164.39728,0.3280,0.0000,0.2474,0.2744,0.3321,0.0901,0.0483,1.0000,0.0580,0.0000,0.0973,0.1272
mhwgo.mp3,164.58304,0.1612,0.1180,0.2276,0.1128,1.0000,0.0912,0.2687,0.3955,0.2374,0.0147,0.1683,0.0847
mhwgo.mp3,164.76880,0.1198,0.0032,0.0832,0.2605,0.2252,0.0268,0.0621,1.0000,0.0199,0.0252,0.0430,0.1091
mhwgo.mp3,164.95456,0.4214,0.0244,0.0486,0.1706,0.1180,0.0397,0.0248,1.0000,0.0479,0.0419,0.0018,0.1532
mhwgo.mp3,165.14032,0.9185,0.0274,0.1504,0.1943,0.1646,0.0394,0.1509,1.0000,0.0207,0.0615,0.1043,0.1290
mhwgo.mp3,165.32608,0.5167,0.0000,0.1469,0.0962,0.0268,0.0419,0.0282,1.0000,0.0184,0.0009,0.0289,0.1418
mhwgo.mp3,165.51184,0.2613,0.2947,0.0840,0.0781,0.0794,0.0303,0.0515,1.0000,0.0406,0.0048,0.2002,0.1902
mhwgo.mp3,165.69760,1.0000,0.0023,0.0876,0.0517,0.0844,0.0572,0.0568,0.7141,0.0000,0.0144,0.0103,0.2392
mhwgo.mp3,165.88336,1.0000,0.0000,0.1418,0.0828,0.0076,0.0582,0.0084,0.8930,0.0336,0.0000,0.0077,0.2426
mhwgo.mp3,166.06912,0.5435,0.0099,0.0643,0.1263,0.0265,0.1033,0.0134,1.0000,0.0215,0.0555,0.0160,0.2463
mhwgo.mp3,166.25488,1.0000,0.0000,0.0700,0.0943,0.0745,0.0259,0.0251,0.9277,0.0345,0.0320,0.0054,0.1297
mhwgo.mp3,166.44063,0.9857,0.0057,0.0973,0.0783,0.0709,0.0159,0.0404,1.0000,0.0767,0.0023,0.0230,0.0787
mhwgo.mp3,166.62639,0.4591,0.0000,0.0930,0.1149,0.0256,0.0378,0.0222,1.0000,0.0157,0.0000,0.0602,0.1125
mhwgo.mp3,166.81215,0.0712,0.0097,0.0331,0.1011,0.4347,0.0070,0.2036,0.3241,0.0635,0.0388,0.1185,1.0000
mhwgo.mp3,166.99791,0.0328,0.0286,0.0135,0.0293,0.4020,0.0117,0.1493,0.0935,0.0269,0.0424,0.0044,1.0000
mhwgo.mp3,167.18367,0.0165,0.0558,0.0222,0.0599,0.2226,0.0192,0.0984,0.1106,0.0346,0.0261,0.0219,1.0000
mhwgo.mp3,167.36943,0.0301,0.0000,0.0381,0.1394,0.1010,0.0187,0.2431,0.0902,0.0269,0.0092,0.0374,1.0000
mhwgo.mp3,167.55519,0.0044,0.0176,0.0458,0.0372,0.0712,0.0087,0.3026,0.0357,0.0023,0.0143,0.0177,1.0000
mhwgo.mp3,167.74095,0.0404,0.0220,0.0320,0.0704,0.0414,0.0220,0.3062,0.0407,0.0035,0.0365,0.0109,1.0000
mhwgo.mp3,167.92671,0.0132,0.0406,0.0579,0.1363,0.1912,0.1240,0.4107,0.1605,0.0427,0.0026,0.0814,1.0000
mhwgo.mp3,168.11247,0.0196,0.0074,0.0243,0.0775,1.0000,0.0086,0.0194,0.4021,0.1294,0.0000,0.0369,0.7340
mhwgo.mp3,168.29823,0.0625,0.0000,0.0643,0.1486,1.0000,0.0405,0.0222,0.3644,0.1376,0.0000,0.0624,0.9397
mhwgo.mp3,168.48399,0.0504,0.0279,0.0366,0.1664,0.3865,0.0339,0.1928,0.1497,0.0227,0.0317,0.0820,1.0000
mhwgo.mp3,168.66975,0.0000,0.0527,0.0314,0.0314,0.6403,0.0522,0.0545,0.1408,0.0441,0.0085,0.0625,1.0000
mhwgo.mp3,168.85551,0.0097,0.0223,0.0287,0.1885,0.6128,0.0270,0.0757,0.0487,0.0788,0.0064,0.0288,1.0000
mhwgo.mp3,169.04127,0.0329,0.0357,0.0067,0.0566,0.4109,0.0655,0.0489,0.1241,0.0380,0.0186,0.0034,1.0000
mhwgo.mp3,169.22703,0.0075,0.0418,0.0074,0.0284,0.5120,0.1010,0.0232,0.0594,0.0434,0.0068,0.0067,1.0000
mhwgo.mp3,169.41279,0.0642,0.0431,0.0895,0.0289,0.7568,0.1045,0.1163,0.1587,0.0813,0.0165,0.0682,1.0000
mhwgo.mp3,169.59855,0.0740,0.0229,0.0426,0.1275,0.4656,0.0212,0.1199,0.0921,0.1032,0.0212,0.0052,1.0000
mhwgo.mp3,169.78431,0.0371,0.0592,0.0072,0.0705,0.6226,0.0659,0.0614,0.0395,0.1123,0.0508,0.0098,1.0000
mhwgo.mp3,169.97007,0.0827,0.0194,0.0260,0.0610,1.0000,0.1028,0.0318,0.0255,0.0752,0.1280,0.0003,0.9707
